state,date,weekday,total_deaths,change,lag1_change,lag2_change,lag3_change,lag4_change,lag5_change,lag6_change,lag7_change,lag8_change,lag9_change,lag10_change,lag11_change,lag12_change,lag13_change,lag14_change,retail_rec,grocery_pharm,parks,transit,workplace,residential,driving,rollmean_retail_rec,rollmean_grocery_pharm,rollmean_parks,rollmean_transit,rollmean_workplace,rollmean_residential,rollmean_driving,retail_rec_lag14,grocery_pharm_lag14,parks_lag14,transit_lag14,workplace_lag14,residential_lag14,driving_lag14,retail_rec_lag21,grocery_pharm_lag21,parks_lag21,transit_lag21,workplace_lag21,residential_lag21,driving_lag21,first_death,day_no
West Virginia,2020-05-21,Thursday,70,1,1,0,1,3,0,4,2,0,4,0,2,0,1,1,-9,2,5,-2,-33,11,137.16,-9.285714285714286,5.571428571428571,52.42857142857143,-2.7142857142857144,-28.285714285714285,8.142857142857142,136.16,-18.142857142857142,2.857142857142857,18.571428571428573,-12.285714285714286,-33.57142857142857,10.571428571428571,98.57428571428572,-26.714285714285715,-8,1,-20.142857142857142,-37.285714285714285,12.142857142857142,86.0442857142857,2020-03-30,52
West Virginia,2020-05-22,Friday,72,2,1,1,0,1,3,0,4,2,0,4,0,2,0,1,-12,1,42,1,-34,11,158.89,-10,5.142857142857143,63,-3.7142857142857144,-33.142857142857146,8.857142857142858,136.38142857142856,-18.714285714285715,2.2857142857142856,16.714285714285715,-12.714285714285714,-33.285714285714285,10.714285714285714,100.08714285714287,-25,-6.142857142857143,1.7142857142857142,-18.571428571428573,-37,11.857142857142858,87.80857142857143,2020-03-30,53
West Virginia,2020-05-23,Saturday,72,0,2,1,1,0,1,3,0,4,2,0,4,0,2,0,-10,12,144,11,-16,2,151.05,-10.166666666666666,5.333333333333333,73.33333333333333,-2.8333333333333335,-33.333333333333336,8.666666666666666,138.96285714285713,-18.285714285714285,2.857142857142857,6,-13.714285714285714,-33,11,101.22714285714287,-23.428571428571427,-3.7142857142857144,9.142857142857142,-16.714285714285715,-36.42857142857143,11.285714285714286,90.17857142857143,2020-03-30,54
West Virginia,2020-05-24,Sunday,72,0,0,2,1,1,0,1,3,0,4,2,0,4,0,2,-4,16,144,-4,-19,2,124.37,-9.8,6.2,86.2,-2.2,-33.4,8.2,141.02714285714285,-17.142857142857142,4.428571428571429,10.428571428571429,-13.857142857142858,-32,10.571428571428571,102.15428571428572,-21.428571428571427,-1.4285714285714286,15.714285714285714,-14.714285714285714,-35.42857142857143,10.857142857142858,92.0142857142857,2020-03-30,55
West Virginia,2020-05-25,Monday,72,0,0,0,2,1,1,0,1,3,0,4,2,0,4,0,-14,0,96,-17,-65,15,128.84,-10,7.25,106.5,-2.25,-33.5,7.5,142.42142857142858,-18.571428571428573,3,5.285714285714286,-14.428571428571429,-31.857142857142858,10.857142857142858,102.44666666666667,-19.857142857142858,0.14285714285714285,18.142857142857142,-13.714285714285714,-35,10.428571428571429,93.89857142857143,2020-03-30,56
West Virginia,2020-05-26,Tuesday,72,0,0,0,0,2,1,1,0,1,3,0,4,2,0,4,NA,NA,NA,NA,NA,NA,141.99,-9.333333333333334,9.333333333333334,128,-3.3333333333333335,-33.333333333333336,6.333333333333333,142.7042857142857,-18.142857142857142,3.142857142857143,9.142857142857142,-13.714285714285714,-31.285714285714285,10.571428571428571,103.502,-19,1.1428571428571428,16.571428571428573,-13.428571428571429,-34.57142857142857,11,95.17428571428572,2020-03-30,57
West Virginia,2020-05-27,Wednesday,74,2,0,0,0,0,2,1,1,0,1,3,0,4,2,0,NA,NA,NA,NA,NA,NA,144.89,-9,8,120,-10.5,-42,8.5,144.25285714285715,-17,3.4285714285714284,15.142857142857142,-12.714285714285714,-30.857142857142858,10.142857142857142,107.144,-19,1.7142857142857142,13.142857142857142,-13.142857142857142,-34.142857142857146,11,96.41142857142857,2020-03-30,58
West Virginia,2020-05-28,Thursday,74,0,2,0,0,0,0,2,1,1,0,1,3,0,4,2,NA,NA,NA,NA,NA,NA,146.92,-14,0,96,-17,-65,15,146.4242857142857,-16.571428571428573,3.142857142857143,15,-12.857142857142858,-30.571428571428573,10,109.604,-18.142857142857142,2.857142857142857,18.571428571428573,-12.285714285714286,-33.57142857142857,10.571428571428571,98.57428571428572,2020-03-30,59
West Virginia,2020-05-29,Friday,74,0,0,2,0,0,0,0,2,1,1,0,1,3,0,4,NA,NA,NA,NA,NA,NA,160.87,NaN,NaN,NaN,NaN,NaN,NaN,148.2057142857143,-15.285714285714286,3.857142857142857,23.714285714285715,-11.714285714285714,-30.142857142857142,9.428571428571429,113.86,-18.714285714285715,2.2857142857142856,16.714285714285715,-12.714285714285714,-33.285714285714285,10.714285714285714,100.08714285714287,2020-03-30,60
West Virginia,2020-05-30,Saturday,75,1,0,0,2,0,0,0,0,2,1,1,0,1,3,0,NA,NA,NA,NA,NA,NA,161.89,NaN,NaN,NaN,NaN,NaN,NaN,149.24166666666667,-15,3.2857142857142856,35.857142857142854,-10.714285714285714,-29.714285714285715,9,118.03999999999999,-18.285714285714285,2.857142857142857,6,-13.714285714285714,-33,11,101.22714285714287,2020-03-30,61
West Virginia,2020-05-31,Sunday,75,0,1,0,0,2,0,0,0,0,2,1,1,0,1,3,NA,NA,NA,NA,NA,NA,139.57,NaN,NaN,NaN,NaN,NaN,NaN,150.112,-14.571428571428571,2.7142857142857144,41.142857142857146,-9.857142857142858,-29.714285714285715,9,122.86,-17.142857142857142,4.428571428571429,10.428571428571429,-13.857142857142858,-32,10.571428571428571,102.15428571428572,2020-03-30,62
West Virginia,2020-06-01,Monday,76,1,0,1,0,0,2,0,0,0,0,2,1,1,0,1,NA,NA,NA,NA,NA,NA,141.31,NaN,NaN,NaN,NaN,NaN,NaN,150.91,-12.857142857142858,3.7142857142857144,45.857142857142854,-9,-29.142857142857142,8.571428571428571,123.59833333333333,-18.571428571428573,3,5.285714285714286,-14.428571428571429,-31.857142857142858,10.857142857142858,102.44666666666667,2020-03-30,63
Wisconsin,2020-01-22,Wednesday,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.53,NaN,NaN,NaN,NaN,NaN,NaN,116.7375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-57
Wisconsin,2020-01-23,Thursday,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.13,NaN,NaN,NaN,NaN,NaN,NaN,112.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-56
Wisconsin,2020-01-24,Friday,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.73,NaN,NaN,NaN,NaN,NaN,NaN,109.87166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-55
Wisconsin,2020-01-25,Saturday,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.56,NaN,NaN,NaN,NaN,NaN,NaN,108.75714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-54
Wisconsin,2020-01-26,Sunday,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.04,NaN,NaN,NaN,NaN,NaN,NaN,108.69142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-53
Wisconsin,2020-01-27,Monday,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.24,NaN,NaN,NaN,NaN,NaN,NaN,108.96142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-52
Wisconsin,2020-01-28,Tuesday,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.07,NaN,NaN,NaN,NaN,NaN,NaN,109.80714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-51
Wisconsin,2020-01-29,Wednesday,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.07,NaN,NaN,NaN,NaN,NaN,NaN,111.33714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-50
Wisconsin,2020-01-30,Thursday,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.02,NaN,NaN,NaN,NaN,NaN,NaN,111.16285714285713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-49
Wisconsin,2020-01-31,Friday,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.65,NaN,NaN,NaN,NaN,NaN,NaN,111.23428571428572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-48
Wisconsin,2020-02-01,Saturday,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.27,NaN,NaN,NaN,NaN,NaN,NaN,111.13428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-47
Wisconsin,2020-02-02,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.82,NaN,NaN,NaN,NaN,NaN,NaN,111.35142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-46
Wisconsin,2020-02-03,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.74,NaN,NaN,NaN,NaN,NaN,NaN,111.81857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-45
Wisconsin,2020-02-04,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,101.37,NaN,NaN,NaN,NaN,NaN,NaN,111.20857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-44
Wisconsin,2020-02-05,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,103.59,NaN,NaN,NaN,NaN,NaN,NaN,111.20857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-43
Wisconsin,2020-02-06,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,111.29,NaN,NaN,NaN,NaN,NaN,NaN,110.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-42
Wisconsin,2020-02-07,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,130.38,NaN,NaN,NaN,NaN,NaN,NaN,111.46571428571428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-41
Wisconsin,2020-02-08,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,140.27,NaN,NaN,NaN,NaN,NaN,NaN,112.16285714285715,NaN,NaN,NaN,NaN,NaN,NaN,116.7375,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-40
Wisconsin,2020-02-09,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,90.36,NaN,NaN,NaN,NaN,NaN,NaN,112.62142857142857,NaN,NaN,NaN,NaN,NaN,NaN,112.598,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-39
Wisconsin,2020-02-10,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,103,NaN,NaN,NaN,NaN,NaN,NaN,113.60714285714286,NaN,NaN,NaN,NaN,NaN,NaN,109.87166666666667,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-38
Wisconsin,2020-02-11,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,106.25,NaN,NaN,NaN,NaN,NaN,NaN,115.70285714285714,NaN,NaN,NaN,NaN,NaN,NaN,108.75714285714285,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-37
Wisconsin,2020-02-12,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,106.8,7,6,22,3,3,-1,116.65142857142857,NaN,NaN,NaN,NaN,NaN,NaN,108.69142857142857,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-36
Wisconsin,2020-02-13,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,118.19,9.5,6,28,1,2.5,-1.5,119.71714285714286,NaN,NaN,NaN,NaN,NaN,NaN,108.96142857142857,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-35
Wisconsin,2020-02-14,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,145.05,4.333333333333333,3.3333333333333335,18.333333333333332,-1.6666666666666667,0,0,120.22142857142858,NaN,NaN,NaN,NaN,NaN,NaN,109.80714285714285,NA,NA,NA,NA,NA,NA,NA,2020-03-19,-34
Wisconsin,2020-02-15,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,22,3,3,-1,146.91,3,2.5,18,-0.5,0,0,120.62857142857143,NaN,NaN,NaN,NaN,NaN,NaN,111.33714285714285,NaN,NaN,NaN,NaN,NaN,NaN,116.7375,2020-03-19,-33
Wisconsin,2020-02-16,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,34,-1,2,-2,111.82,2.2,2,14.4,-0.4,0.4,0,120.63,NaN,NaN,NaN,NaN,NaN,NaN,111.16285714285713,NaN,NaN,NaN,NaN,NaN,NaN,112.598,2020-03-19,-32
Wisconsin,2020-02-17,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,-1,-7,-5,3,106.53,1.8333333333333333,1.5,11.666666666666666,-0.3333333333333333,0.6666666666666666,0,120.28285714285714,NaN,NaN,NaN,NaN,NaN,NaN,111.23428571428572,NaN,NaN,NaN,NaN,NaN,NaN,109.87166666666667,2020-03-19,-31
Wisconsin,2020-02-18,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,3,0,0,109.1,1.8571428571428572,1.2857142857142858,11.285714285714286,0.2857142857142857,0.8571428571428571,0.14285714285714285,120.45142857142856,NaN,NaN,NaN,NaN,NaN,NaN,111.13428571428571,NaN,NaN,NaN,NaN,NaN,NaN,108.75714285714285,2020-03-19,-30
Wisconsin,2020-02-19,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,2,0,106.81,2.4285714285714284,1.7142857142857142,15.285714285714286,1.1428571428571428,1.1428571428571428,0,121.34285714285714,NaN,NaN,NaN,NaN,NaN,NaN,111.35142857142857,NaN,NaN,NaN,NaN,NaN,NaN,108.69142857142857,2020-03-19,-29
Wisconsin,2020-02-20,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,2,0,115.76,2.857142857142857,2.2857142857142856,19.714285714285715,2.4285714285714284,1.5714285714285714,0,121.35428571428571,NaN,NaN,NaN,NaN,NaN,NaN,111.81857142857143,NaN,NaN,NaN,NaN,NaN,NaN,108.96142857142857,2020-03-19,-28
Wisconsin,2020-02-21,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,4,2,1,146.23,4,3.2857142857142856,21.142857142857142,3.2857142857142856,2.7142857142857144,-0.42857142857142855,120.82142857142857,NaN,NaN,NaN,NaN,NaN,NaN,111.20857142857143,NaN,NaN,NaN,NaN,NaN,NaN,109.80714285714285,2020-03-19,-27
Wisconsin,2020-02-22,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,50,9,5,-2,153.15,4.142857142857143,3.142857142857143,19.857142857142858,2.857142857142857,3,-0.42857142857142855,120.21428571428571,NaN,NaN,NaN,NaN,NaN,NaN,111.20857142857143,NaN,NaN,NaN,NaN,NaN,NaN,111.33714285714285,2020-03-19,-26
Wisconsin,2020-02-23,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,65,8,5,-2,111.9,4.857142857142857,3.2857142857142856,20.714285714285715,3,3,-0.42857142857142855,120.37285714285714,NaN,NaN,NaN,NaN,NaN,NaN,110.57142857142857,NaN,NaN,NaN,NaN,NaN,NaN,111.16285714285713,2020-03-19,-25
Wisconsin,2020-02-24,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,-1,3,0,102.8,5.571428571428571,3.5714285714285716,21.714285714285715,3.5714285714285716,3,-0.42857142857142855,120.73714285714286,NaN,NaN,NaN,NaN,NaN,NaN,111.46571428571428,NaN,NaN,NaN,NaN,NaN,NaN,111.23428571428572,2020-03-19,-24
Wisconsin,2020-02-25,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,8,0,2,0,104.85,6,3.5714285714285716,21.428571428571427,4.142857142857143,3,-0.5714285714285714,121.08142857142857,NaN,NaN,NaN,NaN,NaN,NaN,112.16285714285715,NaN,NaN,NaN,NaN,NaN,NaN,111.13428571428571,2020-03-19,-23
Wisconsin,2020-02-26,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,1,2,0,107.92,6.428571428571429,3.5714285714285716,18.285714285714285,4.285714285714286,3,-0.5714285714285714,121.05,NaN,NaN,NaN,NaN,NaN,NaN,112.62142857142857,NaN,NaN,NaN,NaN,NaN,NaN,111.35142857142857,2020-03-19,-22
Wisconsin,2020-02-27,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,4,2,0,118.31,7,3.857142857142857,21.857142857142858,4.714285714285714,3,-0.7142857142857143,121.26,NaN,NaN,NaN,NaN,NaN,NaN,113.60714285714286,NaN,NaN,NaN,NaN,NaN,NaN,111.81857142857143,2020-03-19,-21
Wisconsin,2020-02-28,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,8,2,0,148.64,7.428571428571429,3.857142857142857,23.285714285714285,4.857142857142857,3.142857142857143,-0.7142857142857143,121.67857142857143,NaN,NaN,NaN,NaN,NaN,NaN,115.70285714285714,NaN,NaN,NaN,NaN,NaN,NaN,111.20857142857143,2020-03-19,-20
Wisconsin,2020-02-29,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,28,10,5,-2,152.93,8.428571428571429,4.714285714285714,24.428571428571427,5.428571428571429,2.857142857142857,-0.7142857142857143,122.66571428571429,7,6,22,3,3,-1,116.65142857142857,NaN,NaN,NaN,NaN,NaN,NaN,111.20857142857143,2020-03-19,-19
Wisconsin,2020-03-01,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,90,11,5,-3,113.37,9,5.285714285714286,27.285714285714285,6,2.857142857142857,-0.8571428571428571,123.47285714285714,9.5,6,28,1,2.5,-1.5,119.71714285714286,NaN,NaN,NaN,NaN,NaN,NaN,110.57142857142857,2020-03-19,-18
Wisconsin,2020-03-02,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,19,0,4,0,105.73,8.857142857142858,5.428571428571429,27.571428571428573,6,2.857142857142857,-0.8571428571428571,123.83571428571429,4.333333333333333,3.3333333333333335,18.333333333333332,-1.6666666666666667,0,0,120.22142857142858,NaN,NaN,NaN,NaN,NaN,NaN,111.46571428571428,2020-03-19,-17
Wisconsin,2020-03-03,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,16,4,0,0,111.76,8.857142857142858,5.714285714285714,28.714285714285715,6,3,-0.8571428571428571,124.12714285714286,3,2.5,18,-0.5,0,0,120.62857142857143,NaN,NaN,NaN,NaN,NaN,NaN,112.16285714285715,2020-03-19,-16
Wisconsin,2020-03-04,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,26,5,2,-1,113.57,8.857142857142858,6,32.142857142857146,6.714285714285714,3.142857142857143,-0.8571428571428571,124.45428571428572,2.2,2,14.4,-0.4,0.4,0,120.63,NaN,NaN,NaN,NaN,NaN,NaN,112.62142857142857,2020-03-19,-15
Wisconsin,2020-03-05,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,4,2,0,120.85,8.714285714285714,6.142857142857143,38.285714285714285,7.285714285714286,3,-0.7142857142857143,124.44285714285715,1.8333333333333333,1.5,11.666666666666666,-0.3333333333333333,0.6666666666666666,0,120.28285714285714,NaN,NaN,NaN,NaN,NaN,NaN,113.60714285714286,2020-03-19,-14
Wisconsin,2020-03-06,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,15,8,3,0,150.68,8,5.571428571428571,35.42857142857143,6.714285714285714,2.7142857142857144,-0.5714285714285714,124.39,1.8571428571428572,1.2857142857142858,11.285714285714286,0.2857142857142857,0.8571428571428571,0.14285714285714285,120.45142857142856,NaN,NaN,NaN,NaN,NaN,NaN,115.70285714285714,2020-03-19,-13
Wisconsin,2020-03-07,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,52,15,6,-2,155.22,7.857142857142857,5.714285714285714,38.57142857142857,6.714285714285714,2.857142857142857,-0.5714285714285714,124.27571428571429,2.4285714285714284,1.7142857142857142,15.285714285714286,1.1428571428571428,1.1428571428571428,0,121.34285714285714,7,6,22,3,3,-1,116.65142857142857,2020-03-19,-12
Wisconsin,2020-03-08,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,133,15,4,-2,113.29,7.428571428571429,6,37,6.428571428571429,2.7142857142857144,-0.42857142857142855,123.93285714285715,2.857142857142857,2.2857142857142856,19.714285714285715,2.4285714285714284,1.5714285714285714,0,121.35428571428571,9.5,6,28,1,2.5,-1.5,119.71714285714286,2020-03-19,-11
Wisconsin,2020-03-09,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-4,2,1,105.36,7.714285714285714,8.428571428571429,37.57142857142857,6.142857142857143,2.5714285714285716,-0.2857142857142857,122.41571428571429,4,3.2857142857142856,21.142857142857142,3.2857142857142856,2.7142857142857144,-0.42857142857142855,120.82142857142857,4.333333333333333,3.3333333333333335,18.333333333333332,-1.6666666666666667,0,0,120.22142857142858,2020-03-19,-10
Wisconsin,2020-03-10,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,38,4,1,0,110.96,7.285714285714286,11.714285714285714,37.285714285714285,5.285714285714286,2.142857142857143,0,118.68,4.142857142857143,3.142857142857143,19.857142857142858,2.857142857142857,3,-0.42857142857142855,120.21428571428571,3,2.5,18,-0.5,0,0,120.62857142857143,2020-03-19,-9
Wisconsin,2020-03-11,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,3,1,0,111.17,4.571428571428571,13.428571428571429,30.142857142857142,2.857142857142857,1.5714285714285714,0.7142857142857143,112.00571428571429,4.857142857142857,3.2857142857142856,20.714285714285715,3,3,-0.42857142857142855,120.37285714285714,2.2,2,14.4,-0.4,0.4,0,120.63,2020-03-19,-8
Wisconsin,2020-03-12,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,11,2,1,1,110.23,1.2857142857142858,13.428571428571429,17.857142857142858,-0.2857142857142857,0.8571428571428571,1.2857142857142858,107.34857142857143,5.571428571428571,3.5714285714285716,21.714285714285715,3.5714285714285716,3,-0.42857142857142855,120.73714285714286,1.8333333333333333,1.5,11.666666666666666,-0.3333333333333333,0.6666666666666666,0,120.28285714285714,2020-03-19,-7
Wisconsin,2020-03-13,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,13,2,0,2,124.53,-0.14285714285714285,16,19,-2,-1.2857142857142858,2,104.04285714285714,6,3.5714285714285716,21.428571428571427,4.142857142857143,3,-0.5714285714285714,121.08142857142857,1.8571428571428572,1.2857142857142858,11.285714285714286,0.2857142857142857,0.8571428571428571,0.14285714285714285,120.45142857142856,2020-03-19,-6
Wisconsin,2020-03-14,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,23,2,-2,2,3,108.5,-3.857142857142857,17.142857142857142,21.857142857142858,-4.142857142857143,-4.428571428571429,3.2857142857142856,99.50714285714285,6.428571428571429,3.5714285714285716,18.285714285714285,4.285714285714286,3,-0.5714285714285714,121.05,2.4285714285714284,1.7142857142857142,15.285714285714286,1.1428571428571428,1.1428571428571428,0,121.34285714285714,2020-03-19,-5
Wisconsin,2020-03-15,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,13,47,-7,-1,2,80.69,-9.428571428571429,16.571428571428573,19,-7.571428571428571,-8.571428571428571,5.285714285714286,93.59285714285714,7,3.857142857142857,21.857142857142858,4.714285714285714,3,-0.7142857142857143,121.26,2.857142857142857,2.2857142857142856,19.714285714285715,2.4285714285714284,1.5714285714285714,0,121.35428571428571,2020-03-19,-4
Wisconsin,2020-03-16,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,19,7,-16,-13,6,82.22,-15.857142857142858,13.428571428571429,15.142857142857142,-11.714285714285714,-13.142857142857142,7.428571428571429,87.67999999999999,7.428571428571429,3.857142857142857,23.285714285714285,4.857142857142857,3.142857142857143,-0.7142857142857143,121.67857142857143,4,3.2857142857142856,21.142857142857142,3.2857142857142856,2.7142857142857144,-0.42857142857142855,120.82142857142857,2020-03-19,-3
Wisconsin,2020-03-17,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,14,58,-11,-21,9,79.21,-21.857142857142858,10.285714285714286,12.428571428571429,-16,-17.714285714285715,9.714285714285714,80.92714285714285,8.428571428571429,4.714285714285714,24.428571428571427,5.428571428571429,2.857142857142857,-0.7142857142857143,122.66571428571429,4.142857142857143,3.142857142857143,19.857142857142858,2.857142857142857,3,-0.42857142857142855,120.21428571428571,2020-03-19,-2
Wisconsin,2020-03-18,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,3,-5,-21,-28,14,69.77,-28,6.428571428571429,15.428571428571429,-19.714285714285715,-20.857142857142858,11,74.99714285714286,9,5.285714285714286,27.285714285714285,6,2.857142857142857,-0.8571428571428571,123.47285714285714,4.857142857142857,3.2857142857142856,20.714285714285715,3,3,-0.42857142857142855,120.37285714285714,2020-03-19,-1
Wisconsin,2020-03-19,Thursday,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,-3,-16,-27,-31,16,68.84,-34.42857142857143,1.5714285714285714,12.428571428571429,-24.285714285714285,-24.571428571428573,12.142857142857142,70.87428571428572,8.857142857142858,5.428571428571429,27.571428571428573,6,2.857142857142857,-0.8571428571428571,123.83571428571429,5.571428571428571,3.5714285714285716,21.714285714285715,3.5714285714285716,3,-0.42857142857142855,120.73714285714286,2020-03-19,0
