state,date,total_deaths,change,pred_change,pred_total
Nevada,2020-05-30,417,11,8.469861701529197,496.29826658325055
Nevada,2020-05-31,417,0,6.685139183506621,502.9834057667572
Nevada,2020-06-01,417,0,10.416688340976368,513.4000941077336
New Hampshire,2020-05-19,172,0,9.163548433717377,181.16354843371738
New Hampshire,2020-05-20,190,18,9.456823051476716,190.62037148519408
New Hampshire,2020-05-21,199,9,9.068475747086802,199.6888472322809
New Hampshire,2020-05-22,204,5,6.471354778116579,206.16020201039748
New Hampshire,2020-05-23,208,4,7.1093477368558835,213.26954974725336
New Hampshire,2020-05-24,209,1,4.160121360665323,217.4296711079187
New Hampshire,2020-05-25,210,1,6.257076134874476,223.68674724279316
New Hampshire,2020-05-26,214,4,13.691666954716796,237.37841419750995
New Hampshire,2020-05-27,223,9,16.355846050126694,253.73426024763666
New Hampshire,2020-05-28,232,9,15.607272969326791,269.34153321696346
New Hampshire,2020-05-29,238,6,11.535702948638889,280.87723616560237
New Hampshire,2020-05-30,238,0,7.409366414744099,288.2866025803465
New Hampshire,2020-05-31,245,7,1.0404434206863975,289.3270460010329
New Hampshire,2020-06-01,245,0,6.4050141629361725,295.7320601639691
New Jersey,2020-05-19,10587,148,116.08211685715042,10555.082116857151
New Jersey,2020-05-20,10749,162,132.95455656157682,10688.036673418728
New Jersey,2020-05-21,10846,97,142.1270579278892,10830.163731346618
New Jersey,2020-05-22,10985,139,125.00618418743821,10955.169915534056
New Jersey,2020-05-23,11082,97,116.5953354316316,11071.765250965687
New Jersey,2020-05-24,11138,56,96.3599996283225,11168.12525059401
New Jersey,2020-05-25,11147,9,83.21931364614481,11251.344564240155
New Jersey,2020-05-26,11194,47,92.06309318599959,11343.407657426154
New Jersey,2020-05-27,11339,145,109.26827669816794,11452.675934124323
New Jersey,2020-05-28,11409,70,127.58687087856812,11580.26280500289
New Jersey,2020-05-29,11531,122,108.78959634282187,11689.052401345712
New Jersey,2020-05-30,11634,103,115.3104800149283,11804.362881360641
New Jersey,2020-05-31,11698,64,98.48697428709637,11902.849855647737
New Jersey,2020-06-01,11723,25,84.67228599809647,11987.522141645833
New Mexico,2020-05-19,276,6,14.839968640369893,284.8399686403699
New Mexico,2020-05-20,283,7,13.493764834122429,298.3337334744923
New Mexico,2020-05-21,294,11,10.519119914845122,308.85285338933744
New Mexico,2020-05-22,302,8,8.976446051962592,317.8292994413
New Mexico,2020-05-23,302,0,7.498806659002884,325.3281061003029
New Mexico,2020-05-24,317,15,0.14550767034652323,325.4736137706494
New Mexico,2020-05-25,320,3,8.743892523633077,334.2175062942825
New Mexico,2020-05-26,325,5,15.716866035425353,349.93437232970786
New Mexico,2020-05-27,329,4,15.480101561006844,365.4144738907147
New Mexico,2020-05-28,335,6,14.043704856590614,379.45817874730534
